302 4 1 1 1 8 1 1 8 1 1 8 10 12 20 30 52 48 12 12 32 4 1 16 64 4 1 2 1 32 78599.8333
301 4 1 1 1 6 1 1 6 1 1 6 6 6 14 34 42 38 6 6 64 4 1 32 64 4 0 2 1 32 85415.0000
293 4 1 1 1 6 1 1 6 1 1 6 10 12 20 34 62 58 12 12 32 8 1 32 64 4 1 2 1 32 78553.2500
292 4 1 1 1 6 1 1 6 1 1 6 6 6 14 36 42 38 8 8 32 8 1 32 64 4 0 2 1 8 84040.7500
308 4 1 1 1 6 1 1 6 1 1 6 8 8 16 32 52 48 12 12 32 4 1 16 64 4 0 2 1 8 78688.6667
280 4 1 1 1 10 1 1 12 1 1 12 10 12 20 34 52 48 12 12 64 1 1 16 64 4 1 2 1 8 78867.8333
297 4 1 1 1 8 1 1 8 1 1 8 8 8 16 34 52 48 8 8 32 4 1 16 64 4 0 2 1 8 80219.9167
291 4 1 1 1 8 1 1 8 1 1 8 8 8 16 34 42 38 8 8 64 4 1 32 64 4 1 2 1 8 83898.0000
295 4 1 1 1 8 1 1 8 1 1 8 10 12 20 34 42 38 6 6 64 1 1 16 64 4 0 2 1 32 85587.4167
282 4 1 1 1 10 1 1 12 1 1 12 10 12 20 32 42 38 6 6 64 4 1 32 64 4 0 2 1 8 85415.9167
284 4 1 1 1 10 1 1 12 1 1 12 6 6 14 30 62 58 12 12 64 4 1 32 64 4 1 2 1 8 78728.0833
281 4 1 1 1 8 1 1 8 1 1 8 8 8 16 30 52 48 6 6 64 1 1 16 64 4 1 2 1 8 82828.0000
299 4 1 1 1 10 1 1 12 1 1 12 6 6 14 32 52 48 6 6 64 4 1 32 64 4 0 2 1 32 82814.5833
289 4 1 1 1 6 1 1 6 1 1 6 8 8 16 36 62 58 8 8 64 4 1 32 64 4 0 2 1 32 80212.1667
298 4 1 1 1 10 1 1 12 1 1 12 8 8 16 36 62 58 6 6 64 4 1 32 64 4 0 2 1 32 82659.2500
300 4 1 1 1 6 1 1 6 1 1 6 10 12 20 30 52 48 6 6 32 4 1 16 64 4 0 2 1 32 82803.6667
