95 4 1 1 1 8 1 1 8 1 1 8 8 8 16 30 52 48 6 6 64 4 1 32 64 4 1 2 1 32 82629.3333
98 4 1 1 1 8 1 1 8 1 1 8 6 6 14 34 42 38 6 6 32 4 1 16 64 4 1 2 1 32 85435.4167
97 4 1 1 1 10 1 1 12 1 1 12 6 6 14 34 52 48 6 6 32 8 1 32 64 4 0 2 1 32 82793.0833
93 4 1 1 1 6 1 1 6 1 1 6 6 6 14 36 52 48 6 6 32 8 1 32 64 4 0 2 1 8 82764.3333
70 4 1 1 1 6 1 1 6 1 1 6 8 8 16 34 42 38 8 8 32 4 1 16 64 4 0 2 1 32 83976.3333
100 4 1 1 1 6 1 1 6 1 1 6 6 6 14 32 42 38 8 8 32 8 1 32 64 4 1 2 1 8 84040.7500
88 4 1 1 1 6 1 1 6 1 1 6 10 12 20 32 42 38 8 8 32 8 1 32 64 4 0 2 1 8 83966.9167
63 4 1 1 1 10 1 1 12 1 1 12 10 12 20 32 42 38 12 12 32 4 1 16 64 4 1 2 1 8 83258.0000
91 4 1 1 1 8 1 1 8 1 1 8 8 8 16 30 62 58 8 8 64 4 1 32 64 4 1 2 1 32 80125.9167
87 4 1 1 1 10 1 1 12 1 1 12 6 6 14 30 62 58 12 12 32 4 1 16 64 4 0 2 1 8 78734.3333
89 4 1 1 1 10 1 1 12 1 1 12 8 8 16 36 52 48 12 12 64 1 1 16 64 4 1 2 1 8 78896.8333
99 4 1 1 1 8 1 1 8 1 1 8 10 12 20 36 52 48 12 12 32 4 1 16 64 4 0 2 1 32 78570.3333
90 4 1 1 1 6 1 1 6 1 1 6 10 12 20 36 62 58 8 8 32 8 1 32 64 4 0 2 1 32 80129.5000
92 4 1 1 1 10 1 1 12 1 1 12 10 12 20 36 52 48 12 12 64 4 1 32 64 4 1 2 1 32 78625.0833
94 4 1 1 1 10 1 1 12 1 1 12 10 12 20 30 62 58 12 12 32 4 1 16 64 4 0 2 1 8 78480.6667
96 4 1 1 1 6 1 1 6 1 1 6 10 12 20 32 42 38 6 6 32 8 1 32 64 4 1 2 1 32 85422.1667
113 4 1 1 1 8 1 1 8 1 1 8 6 6 14 34 42 38 8 8 64 1 1 16 64 4 1 2 1 8 84225.5833
101 4 1 1 1 8 1 1 8 1 1 8 8 8 16 34 52 48 6 6 64 1 1 16 64 4 0 2 1 8 82871.0000
112 4 1 1 1 6 1 1 6 1 1 6 8 8 16 34 42 38 12 12 32 8 1 32 64 4 0 2 1 32 83147.0833
110 4 1 1 1 10 1 1 12 1 1 12 8 8 16 36 52 48 8 8 32 4 1 16 64 4 1 2 1 32 80226.4167
102 4 1 1 1 10 1 1 12 1 1 12 6 6 14 30 52 48 12 12 32 8 1 32 64 4 0 2 1 8 78813.5000
105 4 1 1 1 8 1 1 8 1 1 8 8 8 16 34 52 48 12 12 64 4 1 32 64 4 0 2 1 32 78705.7500
114 4 1 1 1 10 1 1 12 1 1 12 10 12 20 32 52 48 12 12 64 4 1 32 64 4 1 2 1 8 78637.6667
109 4 1 1 1 10 1 1 12 1 1 12 10 12 20 34 62 58 6 6 64 4 1 32 64 4 1 2 1 32 82587.1667
115 4 1 1 1 10 1 1 12 1 1 12 6 6 14 34 62 58 8 8 32 4 1 16 64 4 1 2 1 8 80227.2500
104 4 1 1 1 8 1 1 8 1 1 8 6 6 14 36 62 58 12 12 32 4 1 16 64 4 0 2 1 8 78707.3333
116 4 1 1 1 10 1 1 12 1 1 12 10 12 20 30 62 58 6 6 32 8 1 32 64 4 0 2 1 8 82625.1667
108 4 1 1 1 8 1 1 8 1 1 8 10 12 20 32 52 48 12 12 32 8 1 32 64 4 1 2 1 32 78634.5833
111 4 1 1 1 8 1 1 8 1 1 8 10 12 20 30 52 48 6 6 32 8 1 32 64 4 1 2 1 32 82613.0000
107 4 1 1 1 6 1 1 6 1 1 6 10 12 20 36 52 48 12 12 64 4 1 32 64 4 1 2 1 32 78820.9167
103 4 1 1 1 8 1 1 8 1 1 8 6 6 14 30 52 48 6 6 64 1 1 16 64 4 0 2 1 32 83046.4167
106 4 1 1 1 8 1 1 8 1 1 8 8 8 16 36 42 38 12 12 64 4 1 32 64 4 1 2 1 32 83140.0833
128 4 1 1 1 6 1 1 6 1 1 6 8 8 16 36 42 38 8 8 32 4 1 16 64 4 0 2 1 8 83976.3333
120 4 1 1 1 6 1 1 6 1 1 6 8 8 16 36 42 38 6 6 64 1 1 16 64 4 1 2 1 8 85772.7500
117 4 1 1 1 10 1 1 12 1 1 12 8 8 16 32 52 48 6 6 64 1 1 16 64 4 1 2 1 32 82818.8333
129 4 1 1 1 8 1 1 8 1 1 8 6 6 14 32 42 38 6 6 32 4 1 16 64 4 1 2 1 32 85435.4167
126 4 1 1 1 10 1 1 12 1 1 12 6 6 14 30 52 48 8 8 64 1 1 16 64 4 1 2 1 8 80604.5833
118 4 1 1 1 8 1 1 8 1 1 8 8 8 16 32 52 48 6 6 32 8 1 32 64 4 0 2 1 8 82662.0833
124 4 1 1 1 6 1 1 6 1 1 6 8 8 16 30 42 38 12 12 32 8 1 32 64 4 0 2 1 8 83147.0833
122 4 1 1 1 10 1 1 12 1 1 12 6 6 14 32 42 38 8 8 32 8 1 32 64 4 0 2 1 32 84023.0000
131 4 1 1 1 6 1 1 6 1 1 6 6 6 14 30 62 58 12 12 32 4 1 16 64 4 1 2 1 32 78612.7500
119 4 1 1 1 10 1 1 12 1 1 12 10 12 20 36 42 38 8 8 32 8 1 32 64 4 1 2 1 8 83965.9167
123 4 1 1 1 8 1 1 8 1 1 8 8 8 16 30 42 38 12 12 64 4 1 32 64 4 1 2 1 32 83140.0833
132 4 1 1 1 8 1 1 8 1 1 8 10 12 20 36 62 58 6 6 32 4 1 16 64 4 0 2 1 32 82576.2500
127 4 1 1 1 8 1 1 8 1 1 8 6 6 14 34 52 48 12 12 32 8 1 32 64 4 0 2 1 8 78737.4167
125 4 1 1 1 8 1 1 8 1 1 8 10 12 20 34 62 58 6 6 64 1 1 16 64 4 0 2 1 32 82794.0833
